# Jupiter Comets: 2020-02
full_name,q,e,i,om,w
"   61P/Shajn-Schaldach",2.110519378969819,.4266921436652285,6.007764953028679,163.0891024911736,221.8295259706238
"   62P/Tsuchinshan 1",1.384086500989617,.5979411910839181,9.709984573381838,90.38262560156416,30.09091896763292
"   63P/Wild 1",1.950577151905188,.6509190323024351,19.77997964011996,358.0018642381609,169.0295202220291
"   64P/Swift-Gehrels",1.393353090694932,.6873194552330496,8.948390092799494,300.0009854543124,97.14410525137997
"   65P/Gunn",2.910381239100402,.2505391269708491,9.183298186122631,62.01900995387292,213.4531660816297
"   66P/du Toit",1.285451447234088,.7865681713017859,18.6689713312349,21.99985095509755,257.342734110419
"   67P/Churyumov-Gerasimenko",1.245279365549379,.6405847372930017,7.043698689343029,50.18000114437616,12.69446404906225
"   68P/Klemola",1.766900017101724,.639165406955733,11.14012569130488,175.359524548697,153.9590295085953
"   69P/Taylor",2.280124189843542,.4136650161807651,22.04227597081909,104.8537014175203,343.6688812821146
"   70P/Kojima",2.012732032469813,.4525547991219228,6.59577521439034,119.2602033852994,2.052118652014319
"   71P/Clark",1.58621399332349,.4943781414695106,9.445340590021177,59.44627994746336,208.9167867411067
"   72P/Denning-Fujikawa",.7841612055380167,.8191545266363583,9.169283869658974,36.10919645775216,337.8580424566273
"   73P/Schwassmann-Wachmann 3",.9721773438956006,.6855247615486663,11.23693587876469,69.66173403110609,199.3892328579607
"   73P/Schwassmann-Wachmann 3-B",0.9391110367239190459542,0.6932855208263886126474,11.396951947033860719216,69.89247679701043,198.7994525904428
"   73P/Schwassmann-Wachmann 3-C",.9428566311694347,.6922258013072282,11.37915705677313,69.84321690348189,198.8705914205202
"   73P/Schwassmann-Wachmann 3-E",0.937436994548815,0.6938774627627,11.4056211759106,69.91710448172594,198.7732444491985
"   73P/Schwassmann-Wachmann 3-G",0.939183930115084,0.693412971192622,11.3895622899332,69.90839960829794,198.7746010901946
"   73P/Schwassmann-Wachmann 3-H",0.939169508544489,0.693565806671118,11.3910638961291,69.9078914114573,198.7738044969675
"   73P/Schwassmann-Wachmann 3-J",0.939020204694954,0.691538816676964,11.380265457103,69.82886017812947,198.869444132752
"   73P/Schwassmann-Wachmann 3-K",0.939076843864193,0.693543485158215,11.3910646244732,69.89734340284451,198.7896438621016
"   73P/Schwassmann-Wachmann 3-L",0.939089394354414,0.694735674965028,11.3987127952321,69.93678268425323,198.7475944367357
"   73P/Schwassmann-Wachmann 3-M",0.939096814670938,0.693940938277251,11.3943614399649,69.90530158146959,198.7775561198109
"   73P/Schwassmann-Wachmann 3-N",0.939254358392007,0.692288993783599,11.3809412138733,69.89730281276252,198.7643511012408
"   73P/Schwassmann-Wachmann 3-P",0.939159139363166,0.695575899386973,11.4054219318703,69.95619989625854,198.7241361407526
"   73P/Schwassmann-Wachmann 3-Q",0.939715748283575,0.698647244447971,11.4193580973025,70.13788751331991,198.4951921977602
"   73P/Schwassmann-Wachmann 3-R",0.939131547287258,0.694088213263508,11.3947263030202,69.91308584130121,198.769702114044
"   73P/Schwassmann-Wachmann 3-S",1.02236657781188,0.69335823324,11.0481813428788,81.99161507316578,181.562191599204
"   73P/Schwassmann-Wachmann 3-T",0.939318776106244,0.711932414090286,11.5122995825914,70.4760044162668,198.1833800675977
"   73P/Schwassmann-Wachmann 3-U",0.939390329396146,0.689397458779432,11.3598206486042,69.8327199189979,198.8353864788111
"   73P/Schwassmann-Wachmann 3-V",0.912206736092244,0.69348697056495,11.651823761982,65.24678693301523,204.9294792152065
"   73P/Schwassmann-Wachmann 3-W",0.93912503260658,0.697573249761406,11.4183179944517,70.01698506664813,198.6608054163719
"   73P/Schwassmann-Wachmann 3-X",0.939082699809293,0.694751288807723,11.3993873710683,69.92862059302733,198.7509795337178
"   73P/Schwassmann-Wachmann 3-Y",0.939165740778142,0.719502303654523,11.5618412574595,70.66913935014475,197.9700546537453
"   73P/Schwassmann-Wachmann 3-Z",0.942039154090354,0.69335823324,11.349472014182,70.49401080978578,198.0161462720894
"   73P/Schwassmann-Wachmann 3-AA",0.939284534168623,0.680633878945504,11.2950649353802,69.57271647354284,199.1079394823084
